Transaction ID,Barber ID,Customer ID,Barbing Price,Transaction Date,Transaction Time,Hair Style,Customer Rating,Service Type
434,2,3137,1000,12/11/2023,20:30,Crew Cut,2,haircut
435,2,53947,1000,9/29/2023,12:15,Low Cut,2,haircut
436,4,54708,1000,6/18/2023,15:00,Low Cut,5,haircut
437,4,84534,1000,1/8/2023,19:45,Afro,5,haircut
438,1,913,1000,12/26/2023,18:30,Low Cut,5,haircut
439,2,55347,1000,4/19/2023,17:15,Afro,2,haircut
440,1,56782,500,8/28/2023,17:15,Box Cut,5, shave
441,3,24884,1000,9/18/2023,19:00,Low Cut,2,haircut
442,3,71685,500,6/9/2023,9:30,Low Cut,2, shave
443,3,51688,2000,12/24/2023,13:15,Dreadlocks,2,haircut
444,3,96402,2000,10/1/2023,21:00,Dreadlocks,2,haircut
445,3,98529,1000,2/23/2023,15:00,Low Cut,2,haircut
446,2,42065,1000,2/3/2023,14:00,Afro,2,haircut
447,2,26813,500,11/14/2023,12:45,Afro,2, shave
448,4,36433,1000,12/26/2023,15:45,Low Cut,4,haircut
449,1,52110,1000,6/19/2023,20:00,Afro,5,haircut
450,1,68602,1000,5/7/2023,14:45,Afro,5,haircut
451,3,19693,1000,2/13/2023,17:00,Low Cut,2,haircut
452,3,1029,2000,12/9/2023,14:45,Twists,2,haircut
453,1,60074,2000,8/12/2023,11:15,Dreadlocks,5,haircut
454,1,65404,500,9/4/2023,13:15,Low Cut,5, shave
455,1,47272,2000,10/30/2023,20:45,Dreadlocks,5,haircut
456,2,36535,2000,12/15/2023,20:30,Dreadlocks,2,haircut
457,3,25373,2000,6/1/2023,12:45,Twists,2,haircut
458,4,37492,1000,5/27/2023,17:30,Low Cut,5,haircut
459,1,21397,1000,11/15/2023,20:30,Fade,5,haircut
460,1,30689,1000,6/1/2023,14:45,Low Cut,5,haircut
461,5,37404,2000,8/15/2023,14:15,Dreadlocks,4,haircut
462,1,70605,1000,11/4/2023,12:00,Low Cut,5,haircut
463,3,58642,1000,11/9/2023,16:15,Mohawk,2,haircut
464,4,56364,500,8/13/2023,13:15,Low Cut,4, shave
465,3,99945,1000,3/23/2023,19:30,Low Cut,2,haircut
466,1,51339,1000,2/25/2023,15:30,Low Cut,5,haircut
467,5,11538,1000,3/9/2023,19:15,Afro,5,haircut
468,2,63496,1000,6/19/2023,15:45,Low Cut,2,haircut
469,1,89819,2000,6/26/2023,14:00,Twists,5,haircut
470,1,31969,1000,7/2/2023,19:45,Low Cut,5,haircut
471,3,92617,1000,3/14/2023,9:00,Fade,2,haircut
472,2,84481,500,6/28/2023,20:00,Dreadlocks,2, shave
473,1,27118,1000,8/11/2023,9:45,Afro,5,haircut
474,2,61889,1000,4/25/2023,14:30,Low Cut,2,haircut
475,3,7753,1000,2/5/2023,13:15,Crew Cut,2,haircut
476,2,36433,2000,8/21/2023,14:00,Twists,2,haircut
477,2,52110,2000,4/27/2023,15:45,Dreadlocks,2,haircut
478,4,68602,1000,3/20/2023,19:30,Low Cut,5,haircut
479,3,19693,1000,7/17/2023,21:00,Afro,2,haircut
480,5,1029,500,8/30/2023,9:45,Low Cut,5, shave
481,5,60074,1000,10/1/2023,19:30,Low Cut,5,haircut
482,2,65404,500,4/1/2023,18:15,Afro,2, shave
483,2,47272,500,3/27/2023,9:45,Afro,2, shave
484,4,36535,1000,1/20/2023,20:00,Cornrows,4,haircut
485,1,25373,1000,6/25/2023,14:00,Low Cut,5,haircut
486,1,37492,1000,1/29/2023,11:45,Low Cut,5,haircut
487,1,21397,500,12/4/2023,19:15,Afro,5, shave
488,5,30689,1000,3/6/2023,12:30,Cornrows,5,haircut
489,5,37404,1000,6/15/2023,16:45,Low Cut,5,haircut
490,5,70605,1000,6/23/2023,16:00,Afro,5,haircut
491,2,58642,500,9/25/2023,17:45,Fade,2, shave
492,5,24651,1000,11/25/2023,13:15,Low Cut,4,haircut
493,4,22106,1000,5/6/2023,17:45,Fade,5,haircut
494,3,68562,500,5/4/2023,18:15,Dreadlocks,2, shave
495,2,22602,500,4/6/2023,17:45,Afro,2, shave
496,1,93778,1000,5/13/2023,14:00,Low Cut,5,haircut
497,2,13868,500,6/6/2023,21:15,Dreadlocks,2, shave
498,4,30900,2000,4/25/2023,20:00,Dreadlocks,4,haircut
499,3,36450,1000,5/30/2023,18:30,Cornrows,2,haircut
500,4,56283,1000,3/21/2023,14:30,Box Cut,5,haircut
501,3,47272,1000,6/14/2023,19:00,Low Cut,2,haircut
502,4,17916,1000,2/3/2023,12:15,Fade,5,haircut
503,5,51101,1000,9/15/2023,19:00,Afro,4,haircut
504,4,74602,500,1/25/2023,18:45,Low Cut,3, shave
505,4,64348,1000,4/19/2023,19:30,Box Cut,5,haircut
506,1,30380,500,8/12/2023,17:30,Low Cut,5, shave
507,5,38688,1000,12/26/2023,14:00,Afro,5,haircut
508,5,30287,1000,6/20/2023,19:00,Low Cut,5,haircut
509,5,18604,1000,10/4/2023,9:45,Low Cut,2,haircut
510,4,65386,1000,5/7/2023,14:45,Low Cut,5,haircut
511,2,75533,500,9/16/2023,13:15,Twists,2, shave
512,1,33833,1000,6/20/2023,16:15,Low Cut,5,haircut
513,2,56578,500,7/26/2023,15:45,Crew Cut,2, shave
514,2,66344,500,8/8/2023,16:00,Low Cut,2, shave
515,5,38420,2000,11/11/2023,12:30,Twists,5,haircut
516,5,38108,1000,4/16/2023,18:00,Fade,5,haircut
517,1,39971,1000,5/26/2023,8:45,Afro,5,haircut
518,5,49251,500,1/16/2023,17:45,Twists,5, shave
519,3,56533,1000,10/4/2023,14:30,Low Cut,2,haircut
520,1,28641,1000,10/25/2023,17:00,Low Cut,5,haircut
521,4,62409,1000,11/8/2023,12:00,Low Cut,5,haircut
522,3,97135,1000,8/28/2023,20:45,Afro,2,haircut
523,2,63765,500,5/10/2023,9:30,Afro,2, shave
524,2,8310,500,5/12/2023,19:30,Afro,2, shave
525,4,48739,1000,3/13/2023,15:30,Afro,3,haircut
526,3,66283,1000,12/6/2023,8:00,Crew Cut,2,haircut
527,1,54117,1000,7/19/2023,19:30,Fade,5,haircut
528,3,2907,500,5/17/2023,17:45,Dreadlocks,2, shave
529,2,39330,500,11/30/2023,18:45,Twists,2, shave
530,1,94449,500,9/28/2023,10:15,Fade,5, shave
531,5,46231,1000,4/22/2023,21:15,Low Cut,5,haircut
532,3,62664,1000,7/20/2023,19:00,Low Cut,2,haircut
533,5,55849,1000,3/17/2023,14:15,Low Cut,5,haircut
534,4,6513,1000,1/20/2023,21:30,Afro,5,haircut
535,4,28895,500,2/13/2023,15:00,Twists,5, shave
536,1,83829,1000,1/10/2023,13:00,Mohawk,5,haircut
537,3,28887,1000,1/6/2023,19:30,Low Cut,2,haircut
538,3,87625,2000,12/1/2023,18:15,Dreadlocks,2,haircut
539,4,67374,1000,6/24/2023,19:00,Low Cut,5,haircut
540,5,76218,2000,5/16/2023,17:15,Dreadlocks,5,haircut
541,1,52258,1000,3/7/2023,19:15,Cornrows,5,haircut
542,2,5845,500,1/26/2023,18:30,Dreadlocks,2, shave
543,5,51415,1000,8/28/2023,19:45,Crew Cut,5,haircut
544,5,8911,1000,4/18/2023,17:00,Low Cut,5,haircut
545,4,39014,1000,4/7/2023,20:00,Fade,5,haircut
546,2,49689,500,4/15/2023,17:00,Afro,2, shave
547,3,40425,1000,7/29/2023,12:45,Fade,2,haircut
548,3,24091,1000,8/3/2023,12:00,Fade,2,haircut
549,5,47460,1000,3/21/2023,21:30,Mohawk,5,haircut
550,4,74253,1000,5/19/2023,21:30,Fade,4,haircut
551,1,66520,1000,7/15/2023,13:45,Low Cut,5,haircut
552,1,50692,500,2/7/2023,20:30,Low Cut,5, shave
553,4,89657,2000,5/31/2023,13:30,Twists,5,haircut
554,5,47019,500,8/7/2023,14:30,Fade,5, shave
555,5,45329,2000,8/24/2023,18:00,Twists,5,haircut
556,5,38678,2000,10/3/2023,9:30,Dreadlocks,5,haircut
557,5,90454,1000,11/12/2023,8:45,Afro,5,haircut
558,3,9634,1000,4/17/2023,17:30,Low Cut,2,haircut
559,2,65499,500,2/11/2023,17:00,Low Cut,2, shave
560,1,32638,1000,12/7/2023,19:30,Cornrows,5,haircut
561,3,55449,1000,10/11/2023,20:30,Afro,2,haircut
562,3,45898,1000,1/7/2023,17:30,Low Cut,2,haircut
563,4,75213,1000,9/20/2023,18:00,Low Cut,5,haircut
564,4,8758,2000,7/9/2023,19:15,Twists,5,haircut
565,1,60752,2000,9/4/2023,17:00,Twists,5,haircut
566,4,9463,500,2/6/2023,17:15,Low Cut,5, shave
567,4,41620,1000,1/22/2023,17:30,Fade,5,haircut
568,3,17727,1000,6/23/2023,15:30,Fade,2,haircut
569,2,92823,500,12/17/2023,14:00,Crew Cut,2, shave
570,3,1840,1000,5/7/2023,20:15,Mohawk,2,haircut
571,3,27980,1000,8/11/2023,15:45,Low Cut,2,haircut
572,2,12846,500,10/11/2023,21:45,Low Cut,2, shave
573,3,44976,2000,9/18/2023,12:30,Dreadlocks,2,haircut
574,2,76341,500,10/13/2023,9:45,Low Cut,2, shave
575,3,13229,1000,6/28/2023,17:15,Low Cut,2,haircut
576,3,39855,500,12/24/2023,12:00,Low Cut,2, shave
577,1,53456,1000,7/5/2023,19:30,Low Cut,5,haircut
578,1,89472,500,4/8/2023,8:45,Low Cut,5, shave
579,2,31290,500,12/5/2023,17:00,Afro,2, shave
580,1,38931,1000,12/8/2023,16:30,Fade,5,haircut
581,4,65947,2000,5/13/2023,9:15,Dreadlocks,3,haircut
582,1,67455,1000,6/25/2023,8:15,Fade,5,haircut
583,3,5961,500,12/29/2023,18:15,Twists,2, shave
584,1,2520,1000,5/29/2023,9:15,Box Cut,5,haircut
585,2,88453,500,9/23/2023,10:15,Afro,2, shave
586,4,57278,1000,6/9/2023,17:30,Afro,5,haircut
587,2,38321,500,2/21/2023,18:45,Dreadlocks,2, shave
588,1,33210,1000,6/29/2023,16:30,Afro,5,haircut
589,5,92370,1000,9/13/2023,19:15,Low Cut,2,haircut
590,1,14450,500,5/29/2023,15:45,Low Cut,5, shave
591,4,71066,1000,3/7/2023,13:30,Box Cut,5,haircut
592,2,44596,500,5/14/2023,18:45,Low Cut,2, shave
593,3,71756,1000,10/27/2023,16:15,Cornrows,2,haircut
594,1,23296,1000,4/24/2023,19:45,Low Cut,5,haircut
595,5,47168,1000,10/7/2023,10:15,Afro,2,haircut
596,5,78306,1000,7/11/2023,20:15,Low Cut,5,haircut
597,2,93245,500,3/18/2023,9:15,Low Cut,2, shave
598,3,24014,1000,11/12/2023,15:45,Box Cut,2,haircut
599,5,33455,2000,7/21/2023,16:30,Dreadlocks,5,haircut
600,1,68811,500,4/18/2023,9:45,Low Cut,5, shave
601,2,2453,500,1/14/2023,16:30,Afro,2, shave
602,3,29869,500,8/29/2023,18:30,Crew Cut,2, shave
603,2,14698,500,2/16/2023,13:15,Low Cut,2, shave
604,5,89370,1000,6/5/2023,21:00,Afro,5,haircut
605,4,9941,1000,2/15/2023,11:15,Fade,3,haircut
606,5,87876,1000,12/12/2023,18:00,Cornrows,5,haircut
607,4,12804,500,12/1/2023,19:15,Low Cut,4, shave
608,1,4569,1000,9/20/2023,10:15,Box Cut,5,haircut
609,4,66772,1000,11/26/2023,10:45,Low Cut,5,haircut
610,1,32624,2000,3/26/2023,18:45,Dreadlocks,5,haircut
611,1,52111,1000,1/1/2023,20:45,Fade,5,haircut
612,4,25086,1000,8/24/2023,17:15,Low Cut,3,haircut
613,2,78639,500,9/11/2023,21:15,Dreadlocks,2, shave
614,1,97932,500,12/5/2023,17:15,Afro,5, shave
615,5,27068,1000,9/7/2023,16:45,Low Cut,2,haircut
616,3,56973,2000,5/10/2023,10:15,Dreadlocks,2,haircut
617,3,99572,1000,10/18/2023,17:30,Afro,2,haircut
618,2,81194,500,6/24/2023,12:00,Low Cut,2, shave
619,5,41593,1000,5/6/2023,17:00,Low Cut,5,haircut
620,4,50573,1000,8/21/2023,14:45,Low Cut,2,haircut
621,2,31859,500,10/13/2023,12:30,Twists,2, shave
622,3,9685,1000,12/18/2023,12:00,Low Cut,2,haircut
623,5,91713,1000,1/30/2023,20:30,Low Cut,5,haircut
624,3,68988,500,6/10/2023,17:15,Low Cut,2, shave
625,2,12946,500,4/10/2023,14:15,Box Cut,2, shave
626,4,36067,1000,8/18/2023,13:15,Fade,5,haircut
627,5,83598,1000,7/31/2023,20:15,Fade,5,haircut
628,5,44875,1000,12/4/2023,20:15,Low Cut,5,haircut
629,2,66541,500,7/25/2023,15:15,Dreadlocks,2, shave
630,5,27882,1000,2/11/2023,11:00,Fade,5,haircut
631,1,22115,1000,12/24/2023,14:15,Mohawk,5,haircut
632,2,89683,500,8/4/2023,19:45,Afro,2, shave
633,3,54747,1000,9/19/2023,17:00,Low Cut,2,haircut
634,2,54440,500,2/9/2023,16:45,Crew Cut,2, shave
635,4,58653,1000,11/4/2023,19:00,Fade,5,haircut
636,4,2617,2000,1/14/2023,12:45,Dreadlocks,5,haircut
637,2,60061,500,5/25/2023,8:00,Fade,2, shave
638,3,83773,1000,5/17/2023,21:00,Low Cut,2,haircut
639,1,19122,1000,8/25/2023,20:30,Afro,5,haircut
640,3,40660,500,5/31/2023,19:00,Dreadlocks,2, shave
641,2,16246,500,7/5/2023,15:00,Crew Cut,2, shave
642,2,40430,500,12/7/2023,11:00,Crew Cut,2, shave
643,3,23690,1000,1/12/2023,15:30,Low Cut,2,haircut
644,4,32370,2000,10/12/2023,20:15,Twists,5,haircut
645,4,86505,2000,1/28/2023,20:45,Dreadlocks,3,haircut
646,5,76872,2000,12/31/2023,18:30,Dreadlocks,3,haircut
647,3,58806,500,11/6/2023,12:30,Low Cut,2, shave
648,2,55662,500,12/13/2023,18:15,Afro,2, shave
649,3,48971,1000,1/24/2023,15:30,Low Cut,2,haircut
650,5,36914,1000,3/17/2023,8:45,Low Cut,4,haircut
651,2,55133,500,3/5/2023,13:15,Low Cut,2, shave
652,2,79615,500,4/30/2023,10:30,Dreadlocks,2, shave
653,4,17218,1000,2/5/2023,18:45,Low Cut,5,haircut
654,1,4100,500,5/17/2023,19:15,Box Cut,5, shave
655,5,94676,1000,3/11/2023,17:30,Afro,5,haircut
656,4,92578,2000,3/8/2023,15:30,Twists,5,haircut
657,5,65133,1000,11/2/2023,15:30,Low Cut,5,haircut
658,5,78665,1000,8/10/2023,9:45,Low Cut,3,haircut
659,3,762,1000,12/18/2023,12:00,Crew Cut,2,haircut
660,4,30196,2000,2/4/2023,19:00,Dreadlocks,5,haircut
661,3,80143,1000,3/24/2023,16:30,Afro,2,haircut
662,2,14032,500,6/11/2023,14:00,Fade,2, shave
663,4,54497,1000,7/14/2023,20:45,Low Cut,5,haircut
664,1,64340,500,10/17/2023,14:15,Dreadlocks,5, shave
665,1,8280,1000,7/23/2023,11:00,Fade,5,haircut
666,2,73501,500,3/29/2023,17:45,Low Cut,2, shave
667,3,43458,1000,11/27/2023,16:45,Fade,2,haircut
668,2,13837,500,5/3/2023,8:15,Afro,2, shave
669,4,52698,1000,11/3/2023,13:30,Low Cut,5,haircut
670,4,31947,1000,11/10/2023,15:30,Fade,5,haircut
671,3,82843,500,8/18/2023,13:00,Low Cut,2, shave
672,2,83716,500,2/25/2023,17:00,Low Cut,2, shave
673,4,23281,1000,7/17/2023,20:30,Low Cut,5,haircut
674,5,71510,1000,8/7/2023,20:00,Low Cut,2,haircut
675,1,36699,1000,9/20/2023,18:45,Cornrows,5,haircut
676,3,30607,1000,6/9/2023,20:15,Afro,2,haircut
677,3,62406,1000,5/11/2023,12:45,Low Cut,2,haircut
678,2,19728,500,6/2/2023,20:15,Afro,2, shave
679,5,22832,1000,10/26/2023,19:15,Low Cut,4,haircut
680,4,26156,1000,5/30/2023,13:00,Afro,5,haircut
681,1,79693,1000,10/28/2023,20:45,Low Cut,5,haircut
682,1,41930,1000,3/13/2023,18:30,Crew Cut,5,haircut
683,3,83648,1000,11/4/2023,20:30,Crew Cut,2,haircut
684,1,60900,2000,5/17/2023,13:45,Twists,5,haircut
685,2,44664,500,1/2/2023,19:00,Afro,2, shave
686,5,26137,1000,3/12/2023,12:30,Low Cut,4,haircut
687,5,79354,1000,11/29/2023,8:45,Fade,2,haircut
688,4,7530,500,7/29/2023,19:00,Low Cut,5, shave
689,3,30564,2000,4/7/2023,17:45,Dreadlocks,2,haircut
690,2,14856,500,9/16/2023,20:15,Fade,2, shave
691,3,99075,2000,2/6/2023,18:00,Dreadlocks,2,haircut
692,5,57400,2000,5/22/2023,15:30,Dreadlocks,5,haircut
693,3,88304,1000,2/23/2023,14:45,Fade,2,haircut
694,1,28101,1000,7/25/2023,18:15,Low Cut,5,haircut
695,4,77606,500,12/12/2023,20:15,Low Cut,5, shave
696,2,63495,500,4/18/2023,11:00,Fade,2, shave
697,1,51846,1000,10/20/2023,18:30,Low Cut,5,haircut
698,2,20347,500,1/18/2023,12:30,Low Cut,2, shave
699,3,2928,2000,8/13/2023,19:00,Dreadlocks,2,haircut
700,5,39295,1000,3/14/2023,14:00,Low Cut,5,haircut
701,5,50365,1000,10/31/2023,14:45,Box Cut,5,haircut
702,4,36822,500,9/18/2023,16:30,Low Cut,5, shave
703,5,2395,1000,4/15/2023,20:45,Low Cut,3,haircut
704,5,1087,1000,8/21/2023,17:30,Cornrows,5,haircut
705,1,5016,1000,1/22/2023,9:15,Cornrows,5,haircut
706,4,57859,1000,1/28/2023,15:30,Low Cut,5,haircut
707,3,47786,1000,5/16/2023,17:00,Afro,2,haircut
708,2,88932,500,6/6/2023,14:15,Low Cut,2, shave
709,1,62563,1000,2/2/2023,19:45,Low Cut,5,haircut
710,3,9537,2000,4/30/2023,14:30,Twists,2,haircut
711,1,91946,1000,8/18/2023,16:15,Low Cut,5,haircut
712,5,87628,500,11/7/2023,19:15,Low Cut,2, shave
713,3,5325,1000,7/15/2023,19:45,Low Cut,2,haircut
714,1,306,500,9/14/2023,9:15,Fade,5, shave
715,5,48184,1000,10/21/2023,18:00,Box Cut,4,haircut
716,5,67362,2000,3/10/2023,17:15,Dreadlocks,4,haircut
717,4,3918,1000,9/25/2023,17:30,Box Cut,2,haircut
718,4,89897,1000,9/26/2023,19:15,Fade,4,haircut
719,1,60596,500,8/29/2023,20:15,Low Cut,5, shave
720,3,53013,2000,11/30/2023,19:00,Dreadlocks,2,haircut
721,4,39327,1000,10/1/2023,12:15,Low Cut,5,haircut
722,2,62050,500,8/15/2023,8:15,Afro,2, shave
723,1,7526,1000,1/27/2023,18:30,Fade,5,haircut
724,1,84325,1000,9/12/2023,21:45,Low Cut,5,haircut
725,5,93661,1000,10/31/2023,18:15,Cornrows,5,haircut
726,2,3285,500,7/10/2023,18:00,Fade,2, shave
727,2,59146,500,4/2/2023,16:30,Dreadlocks,2, shave
728,5,59310,1000,12/15/2023,10:30,Low Cut,3,haircut
729,4,87214,1000,12/18/2023,13:30,Low Cut,5,haircut
730,1,43948,2000,3/11/2023,20:00,Dreadlocks,5,haircut
731,4,8962,1000,9/4/2023,20:15,Low Cut,5,haircut
732,1,4105,1000,10/21/2023,14:15,Box Cut,5,haircut
733,3,99579,1000,6/2/2023,15:15,Low Cut,2,haircut
734,1,33747,1000,3/17/2023,20:45,Low Cut,5,haircut
735,5,92398,2000,12/29/2023,17:30,Dreadlocks,5,haircut
736,1,98919,500,4/26/2023,10:45,Twists,5, shave
737,3,2143,1000,1/30/2023,16:00,Low Cut,2,haircut
738,1,82491,500,1/23/2023,16:45,Low Cut,5, shave
739,5,56585,1000,8/2/2023,16:15,Afro,5,haircut
740,3,329,2000,2/11/2023,12:30,Dreadlocks,2,haircut
741,5,96935,1000,11/27/2023,17:15,Low Cut,5,haircut
742,2,67386,500,4/7/2023,19:45,Fade,2, shave
743,4,13660,500,10/1/2023,20:15,Afro,5, shave
744,1,60436,1000,3/25/2023,15:00,Low Cut,5,haircut
745,3,65851,1000,7/25/2023,20:45,Low Cut,2,haircut
746,1,84625,1000,7/23/2023,17:45,Low Cut,5,haircut
747,3,78218,1000,1/14/2023,15:30,Low Cut,2,haircut
748,5,40188,1000,5/15/2023,19:00,Low Cut,2,haircut
749,4,53909,1000,7/20/2023,17:30,Afro,5,haircut
750,5,92127,500,5/4/2023,13:15,Afro,4, shave
751,4,37206,1000,12/27/2023,20:45,Mohawk,5,haircut
752,2,92104,500,5/19/2023,13:00,Fade,2, shave
753,1,78732,1000,5/15/2023,20:45,Low Cut,5,haircut
754,3,78815,1000,5/11/2023,17:15,Afro,2,haircut
755,1,8050,1000,6/5/2023,20:30,Mohawk,5,haircut
756,1,95228,1000,11/22/2023,9:45,Low Cut,5,haircut
757,3,66819,1000,8/1/2023,12:45,Low Cut,2,haircut
758,5,33067,2000,12/25/2023,10:00,Twists,2,haircut
759,4,95316,1000,5/20/2023,18:30,Afro,5,haircut
760,3,29807,500,11/15/2023,19:30,Crew Cut,2, shave
761,2,36433,500,7/30/2023,18:45,Twists,2, shave
762,1,52110,500,10/16/2023,18:00,Low Cut,5, shave
763,3,68602,1000,7/15/2023,18:00,Low Cut,2,haircut
764,4,19693,1000,9/2/2023,17:45,Crew Cut,5,haircut
765,4,1029,1000,8/2/2023,15:45,Low Cut,5,haircut
766,3,60074,1000,5/15/2023,13:00,Fade,2,haircut
767,2,65404,500,4/2/2023,20:00,Box Cut,2, shave
768,2,47272,500,12/14/2023,12:00,Low Cut,2, shave
769,2,36535,500,4/15/2023,18:00,Twists,2, shave
770,2,25373,500,7/31/2023,19:15,Dreadlocks,2, shave
771,4,37492,1000,7/18/2023,17:15,Fade,2,haircut
772,4,21397,1000,12/10/2023,20:30,Cornrows,5,haircut
773,4,30689,1000,10/14/2023,18:00,Box Cut,5,haircut
774,1,37404,500,6/4/2023,20:30,Afro,5, shave
775,3,70605,1000,10/24/2023,21:45,Low Cut,2,haircut
776,3,58642,1000,11/25/2023,17:15,Afro,2,haircut
777,2,56214,500,6/23/2023,12:45,Low Cut,2, shave
778,4,95421,2000,12/10/2023,14:45,Dreadlocks,5,haircut
779,5,30043,1000,9/2/2023,20:00,Low Cut,4,haircut
780,4,90618,1000,5/16/2023,19:15,Low Cut,5,haircut
781,2,81639,500,5/11/2023,13:30,Low Cut,2, shave
782,5,74681,1000,10/17/2023,19:15,Afro,5,haircut
783,1,62235,1000,9/26/2023,16:45,Afro,5,haircut
784,3,15051,500,11/29/2023,20:45,Twists,2, shave
785,1,36433,1000,11/28/2023,20:30,Low Cut,5,haircut
786,2,52110,500,2/15/2023,20:45,Low Cut,2, shave
787,5,68602,1000,11/9/2023,17:30,Fade,4,haircut
788,2,19693,500,7/9/2023,12:15,Low Cut,2, shave
789,3,1029,1000,1/18/2023,17:45,Afro,2,haircut
790,2,60074,500,5/29/2023,15:15,Mohawk,2, shave
791,2,65404,500,5/28/2023,18:15,Twists,2, shave
792,3,47272,500,3/3/2023,19:45,Crew Cut,2, shave
793,2,36535,500,5/9/2023,8:00,Dreadlocks,2, shave
794,1,25373,1000,5/29/2023,13:00,Afro,5,haircut
795,5,37492,1000,9/30/2023,20:45,Fade,5,haircut
796,2,21397,500,10/29/2023,17:00,Low Cut,2, shave
797,3,30689,1000,8/11/2023,12:15,Low Cut,2,haircut
798,4,37404,1000,7/10/2023,14:30,Low Cut,5,haircut
799,3,70605,1000,6/26/2023,21:00,Crew Cut,2,haircut
800,3,58642,500,10/7/2023,15:45,Low Cut,2, shave
801,5,32073,2000,12/17/2023,14:45,Dreadlocks,5,haircut
802,5,83785,500,3/29/2023,19:15,Low Cut,5, shave
803,3,55628,1000,10/14/2023,20:30,Low Cut,2,haircut
804,2,52164,500,8/21/2023,18:15,Cornrows,2, shave
805,5,26779,1000,5/17/2023,13:00,Fade,2,haircut
806,2,34981,500,2/4/2023,17:15,Low Cut,2, shave
807,5,3669,500,3/9/2023,19:00,Dreadlocks,3, shave
808,1,99235,1000,1/9/2023,15:45,Crew Cut,5,haircut
809,2,8228,500,11/19/2023,10:45,Dreadlocks,2, shave
810,4,30504,1000,1/27/2023,18:30,Low Cut,5,haircut
811,3,84808,1000,4/2/2023,10:45,Fade,2,haircut
812,1,23627,1000,4/6/2023,17:30,Fade,5,haircut
813,1,39000,2000,7/10/2023,13:45,Twists,5,haircut
814,5,32689,500,4/20/2023,17:45,Fade,5, shave
815,3,44929,1000,8/4/2023,16:30,Low Cut,2,haircut
816,3,74053,1000,11/16/2023,19:15,Afro,2,haircut
817,1,10618,2000,8/9/2023,15:30,Twists,5,haircut
818,4,69855,1000,11/15/2023,14:00,Cornrows,5,haircut
819,5,27888,2000,4/13/2023,18:30,Dreadlocks,5,haircut
820,5,20736,1000,5/1/2023,18:45,Fade,5,haircut
821,2,5557,500,4/14/2023,9:15,Afro,2, shave
822,3,52903,1000,4/2/2023,17:15,Cornrows,2,haircut
823,2,81986,500,3/31/2023,8:45,Dreadlocks,2, shave
824,1,54550,500,12/6/2023,19:15,Mohawk,5, shave
825,4,28077,1000,12/14/2023,15:15,Low Cut,5,haircut
826,4,53739,500,2/3/2023,10:30,Low Cut,4, shave
827,3,71641,1000,1/31/2023,18:15,Low Cut,2,haircut
828,1,17112,1000,10/31/2023,9:30,Crew Cut,5,haircut
829,3,2333,1000,4/5/2023,10:15,Afro,2,haircut
830,1,87985,1000,9/9/2023,20:45,Low Cut,5,haircut
831,2,85686,500,3/20/2023,20:15,Dreadlocks,2, shave
832,5,35948,1000,12/22/2023,19:15,Fade,2,haircut
833,3,81507,1000,3/22/2023,8:15,Afro,2,haircut
834,4,64847,1000,6/14/2023,14:45,Fade,4,haircut
835,5,59382,1000,10/25/2023,20:45,Low Cut,5,haircut
836,4,45365,1000,9/13/2023,17:15,Low Cut,5,haircut
837,4,24814,1000,8/23/2023,20:00,Fade,5,haircut
838,1,83460,500,8/31/2023,18:30,Low Cut,5, shave
839,3,23967,2000,6/13/2023,19:30,Dreadlocks,2,haircut
840,5,2702,1000,12/30/2023,16:45,Low Cut,3,haircut
841,3,23038,1000,10/10/2023,18:00,Low Cut,2,haircut
842,5,37166,2000,9/23/2023,18:15,Dreadlocks,5,haircut
843,4,43867,1000,11/4/2023,14:30,Low Cut,2,haircut
844,2,31520,500,7/15/2023,13:15,Dreadlocks,2, shave
845,4,30582,1000,12/10/2023,18:15,Low Cut,2,haircut
846,2,75900,500,2/22/2023,20:00,Afro,2, shave
847,5,43176,1000,4/28/2023,16:00,Low Cut,5,haircut
848,1,27581,500,8/22/2023,18:30,Dreadlocks,5, shave
849,3,66736,1000,11/12/2023,20:15,Low Cut,2,haircut
850,4,45199,500,11/21/2023,16:15,Dreadlocks,5, shave
851,3,12373,1000,8/14/2023,15:15,Box Cut,2,haircut
852,4,6281,2000,7/18/2023,16:30,Twists,2,haircut
853,5,52144,1000,8/13/2023,20:45,Low Cut,5,haircut
854,1,25761,1000,12/30/2023,18:45,Box Cut,5,haircut
855,4,70615,500,10/18/2023,18:30,Mohawk,5, shave
856,4,10889,2000,8/7/2023,19:45,Dreadlocks,5,haircut
857,1,80021,2000,5/31/2023,12:00,Dreadlocks,5,haircut
858,2,33291,500,2/2/2023,13:00,Fade,2, shave
859,5,45672,2000,5/30/2023,17:00,Dreadlocks,5,haircut
860,1,33271,1000,12/3/2023,20:15,Fade,5,haircut
861,2,62736,500,6/20/2023,17:30,Low Cut,2, shave
862,5,87726,500,3/16/2023,17:15,Fade,5, shave
863,1,73693,1000,5/19/2023,17:45,Low Cut,5,haircut
864,3,71866,1000,4/24/2023,12:45,Afro,2,haircut
865,2,31539,500,4/11/2023,20:00,Fade,2, shave
866,3,82934,2000,3/25/2023,18:45,Dreadlocks,2,haircut
867,5,71729,1000,4/11/2023,18:30,Box Cut,3,haircut
868,3,81070,1000,11/22/2023,19:45,Afro,2,haircut
